# BUSCO version is: 5.2.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
625091at33208	Duplicated	TRINITY_DN12038_c0_g1_i3:164-478	68.0	76
625091at33208	Duplicated	TRINITY_DN12038_c0_g1_i4:132-446	68.0	76
625769at33208	Duplicated	TRINITY_DN1427_c0_g1_i1:145-1110	142.8	110
625769at33208	Duplicated	TRINITY_DN1427_c0_g1_i2:145-1110	142.8	110
628082at33208	Duplicated	TRINITY_DN1142_c0_g1_i1:83-337	151.9	74
628082at33208	Duplicated	TRINITY_DN1142_c0_g1_i3:141-395	151.9	74
628082at33208	Duplicated	TRINITY_DN1142_c0_g1_i4:83-337	151.9	74
628231at33208	Duplicated	TRINITY_DN5264_c0_g1_i1:1131-1502	102.5	94
628231at33208	Duplicated	TRINITY_DN5264_c0_g1_i2:1144-1515	102.5	94
628231at33208	Duplicated	TRINITY_DN5264_c0_g1_i3:658-1029	102.5	94
628231at33208	Duplicated	TRINITY_DN5264_c0_g1_i5:1133-1504	102.5	94
628231at33208	Duplicated	TRINITY_DN5264_c0_g1_i6:1131-1502	102.5	94
628247at33208	Duplicated	TRINITY_DN1647_c0_g1_i1:424-804	111.0	93
628247at33208	Duplicated	TRINITY_DN1647_c0_g1_i2:410-790	111.0	93
629763at33208	Duplicated	TRINITY_DN835_c0_g2_i1:1004-1231	116.0	62
629763at33208	Duplicated	TRINITY_DN835_c0_g2_i2:414-641	116.0	62
629763at33208	Duplicated	TRINITY_DN835_c0_g2_i4:255-482	116.0	62
630073at33208	Duplicated	TRINITY_DN18877_c0_g1_i12:53-379	115.2	56
630073at33208	Duplicated	TRINITY_DN18877_c0_g1_i13:53-379	115.2	56
630073at33208	Duplicated	TRINITY_DN18877_c0_g1_i15:53-379	115.2	56
630073at33208	Duplicated	TRINITY_DN18877_c0_g1_i16:254-580	115.2	56
630073at33208	Duplicated	TRINITY_DN18877_c0_g1_i9:131-457	115.2	56
631107at33208	Duplicated	TRINITY_DN51854_c0_g1_i1:70-762	138.1	102
631107at33208	Duplicated	TRINITY_DN51854_c0_g1_i4:70-762	138.1	102
631107at33208	Duplicated	TRINITY_DN51854_c0_g1_i5:70-762	138.1	102
631107at33208	Duplicated	TRINITY_DN51854_c0_g1_i2:70-762	137.5	102
631107at33208	Duplicated	TRINITY_DN51854_c0_g1_i3:70-762	137.5	102
631173at33208	Complete	TRINITY_DN31310_c0_g1_i1:57-428	92.6	82
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i1:1423-2103	141.8	179
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i2:1424-2104	141.8	179
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i3:1292-1972	141.8	179
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i4:370-1050	141.8	179
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i7:370-1050	141.8	179
631196at33208	Duplicated	TRINITY_DN543_c0_g1_i9:1294-1974	141.8	179
631662at33208	Duplicated	TRINITY_DN92192_c0_g1_i1:26-319	129.6	83
631662at33208	Duplicated	TRINITY_DN1512_c0_g1_i2:170-460	120.0	77
631767at33208	Duplicated	TRINITY_DN3340_c0_g1_i2:576-962	143.6	109
631767at33208	Duplicated	TRINITY_DN3340_c0_g1_i3:573-959	143.6	109
631767at33208	Duplicated	TRINITY_DN3340_c0_g1_i7:569-955	143.6	109
631798at33208	Complete	TRINITY_DN7828_c0_g1_i1:87-542	91.0	108
631811at33208	Complete	TRINITY_DN15846_c0_g1_i1:23-481	149.6	138
632234at33208	Duplicated	TRINITY_DN5211_c0_g2_i10:609-977	179.5	102
632234at33208	Duplicated	TRINITY_DN5211_c0_g2_i11:622-990	179.5	102
632234at33208	Duplicated	TRINITY_DN5211_c0_g2_i5:626-994	179.5	102
632234at33208	Duplicated	TRINITY_DN5211_c0_g2_i7:278-646	179.5	102
632234at33208	Duplicated	TRINITY_DN21196_c0_g1_i1:59-427	172.0	102
632234at33208	Duplicated	TRINITY_DN21196_c0_g2_i1:45-413	172.0	102
632234at33208	Duplicated	TRINITY_DN117539_c0_g1_i1:27-389	171.1	101
632234at33208	Duplicated	TRINITY_DN21196_c0_g2_i2:42-462	169.0	102
632472at33208	Complete	TRINITY_DN143860_c0_g1_i1:251-649	97.6	100
632566at33208	Complete	TRINITY_DN65294_c0_g1_i1:111-656	229.0	153
633007at33208	Complete	TRINITY_DN19818_c0_g1_i1:239-739	155.1	131
633282at33208	Duplicated	TRINITY_DN6435_c0_g1_i1:261-530	57.4	64
633282at33208	Duplicated	TRINITY_DN6435_c0_g1_i2:325-594	57.4	64
633619at33208	Duplicated	TRINITY_DN2345_c0_g1_i1:102-494	78.2	56
633619at33208	Duplicated	TRINITY_DN2345_c0_g2_i1:117-509	78.2	56
633619at33208	Duplicated	TRINITY_DN176984_c0_g1_i1:30-416	75.3	39
634446at33208	Duplicated	TRINITY_DN32743_c0_g1_i1:56-325	134.0	79
634446at33208	Duplicated	TRINITY_DN82783_c0_g1_i1:29-304	122.7	78
634447at33208	Duplicated	TRINITY_DN9457_c0_g1_i3:1925-2254	156.0	90
634447at33208	Duplicated	TRINITY_DN9457_c0_g1_i7:1918-2247	156.0	90
636041at33208	Duplicated	TRINITY_DN2283_c0_g1_i1:131-466	105.1	85
636041at33208	Duplicated	TRINITY_DN2283_c0_g1_i2:134-469	105.1	85
636041at33208	Duplicated	TRINITY_DN2283_c0_g1_i5:128-463	105.1	85
636070at33208	Duplicated	TRINITY_DN3185_c0_g1_i1:280-666	68.0	97
636070at33208	Duplicated	TRINITY_DN3185_c0_g1_i2:280-666	68.0	97
636300at33208	Duplicated	TRINITY_DN230_c0_g1_i1:289-675	153.4	73
636300at33208	Duplicated	TRINITY_DN230_c0_g1_i2:289-675	153.4	73
636423at33208	Complete	TRINITY_DN17170_c0_g1_i1:327-704	66.4	70
637971at33208	Duplicated	TRINITY_DN5068_c0_g1_i1:131-547	94.3	93
637971at33208	Duplicated	TRINITY_DN5068_c0_g1_i3:131-547	94.3	93
637971at33208	Duplicated	TRINITY_DN5068_c0_g1_i5:131-547	94.3	93
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i1:395-778	102.7	74
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i3:392-775	102.7	74
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i5:396-779	102.7	74
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i6:203-586	102.7	74
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i7:405-788	102.7	74
638541at33208	Duplicated	TRINITY_DN3701_c0_g1_i8:329-712	102.7	74
639252at33208	Duplicated	TRINITY_DN891_c0_g1_i13:1043-1423	117.0	105
639252at33208	Duplicated	TRINITY_DN891_c0_g1_i2:1043-1435	116.6	104
639252at33208	Duplicated	TRINITY_DN891_c0_g1_i10:1068-1487	116.6	105
639252at33208	Duplicated	TRINITY_DN891_c0_g1_i6:1043-1462	116.4	105
639252at33208	Duplicated	TRINITY_DN891_c0_g1_i9:1074-1493	116.4	105
640187at33208	Missing
640349at33208	Duplicated	TRINITY_DN18456_c0_g1_i1:113-412	69.4	72
640349at33208	Duplicated	TRINITY_DN18456_c0_g1_i2:113-412	69.4	72
641073at33208	Duplicated	TRINITY_DN6167_c0_g1_i3:311-1537	84.6	145
641073at33208	Duplicated	TRINITY_DN6167_c0_g1_i4:311-1546	83.9	144
641073at33208	Duplicated	TRINITY_DN6167_c0_g1_i11:311-1534	83.7	121
641073at33208	Duplicated	TRINITY_DN6167_c0_g1_i10:311-1534	82.7	120
641073at33208	Duplicated	TRINITY_DN6167_c0_g1_i5:281-1537	82.4	120
641257at33208	Complete	TRINITY_DN1164_c0_g1_i1:639-1004	77.4	106
642323at33208	Duplicated	TRINITY_DN9916_c0_g1_i2:188-427	69.1	58
642323at33208	Duplicated	TRINITY_DN9916_c0_g1_i3:295-534	69.1	58
642552at33208	Fragmented	TRINITY_DN3242_c0_g1_i4:123-512	96.4	80
642773at33208	Complete	TRINITY_DN2954_c0_g1_i1:1310-1606	65.3	67
643380at33208	Duplicated	TRINITY_DN9254_c0_g1_i10:204-503	81.3	78
643380at33208	Duplicated	TRINITY_DN9254_c0_g1_i2:815-1114	81.3	78
643380at33208	Duplicated	TRINITY_DN9254_c0_g1_i3:813-1112	81.3	78
643380at33208	Duplicated	TRINITY_DN9254_c0_g1_i4:789-1088	81.3	78
643380at33208	Duplicated	TRINITY_DN9254_c0_g1_i5:744-1043	81.3	78
643883at33208	Duplicated	TRINITY_DN21548_c0_g1_i11:1145-1486	88.6	101
643883at33208	Duplicated	TRINITY_DN21548_c0_g1_i1:1149-1490	88.6	101
643883at33208	Duplicated	TRINITY_DN21548_c0_g1_i2:1215-1556	88.6	101
643883at33208	Duplicated	TRINITY_DN21548_c0_g1_i8:1215-1556	88.6	101
643954at33208	Duplicated	TRINITY_DN1309_c0_g1_i1:490-921	51.6	111
643954at33208	Duplicated	TRINITY_DN1309_c0_g1_i2:457-870	50.6	109
643954at33208	Duplicated	TRINITY_DN1309_c0_g1_i5:490-903	50.6	109
643954at33208	Duplicated	TRINITY_DN1309_c0_g1_i6:457-870	50.6	109
644034at33208	Duplicated	TRINITY_DN1999_c0_g1_i3:1446-1985	64.3	61
644034at33208	Duplicated	TRINITY_DN1999_c0_g1_i5:1444-1983	64.3	61
644034at33208	Duplicated	TRINITY_DN1999_c0_g1_i6:1802-2341	64.3	61
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i1:61-717	89.3	161
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i2:61-717	89.3	161
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i7:61-717	89.3	161
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i3:61-717	88.8	150
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i6:61-717	88.8	150
648300at33208	Duplicated	TRINITY_DN535_c0_g1_i8:61-717	88.8	150
649979at33208	Duplicated	TRINITY_DN15073_c0_g3_i2:141-512	93.6	99
649979at33208	Duplicated	TRINITY_DN15073_c0_g3_i3:167-538	93.6	99
649979at33208	Duplicated	TRINITY_DN15073_c0_g1_i1:62-445	93.4	99
649979at33208	Duplicated	TRINITY_DN15073_c0_g3_i1:96-479	93.4	99
